LE,gammaE,LElev,LA,w
5.154662769647412,0.4813137160734176,1050.5838596280757,6.513921700090298,0.9939570765773759
5.072956064132043,0.48745358361304164,1096.3168635666323,12.980517147995727,0.9944970292607238
5.000128236523844,0.48847441874777336,1151.80594041432,16.76235059594507,0.9976821909810474
5.066330080416,0.46752149296986206,1300.0503217883477,18.401349822155954,0.9980854303005228
4.768366229216244,0.49694177996384065,1277.500141853243,32.649278357081194,0.9860910652604793
5.079007853231269,0.4740790722189941,1383.164396802962,8.838734934115879,0.9977615507530376
5.325661663248066,0.4643349684053617,1118.7318653973014,28.44122988044971,0.9747026634068416
4.932558365415754,0.49400980102526165,1094.758348807519,22.19607022351152,0.9905219336816922
5.387491817910725,0.5016267268161334,1062.8412350714534,10.916496607525803,0.9963102136595572
4.842728892181336,0.4713739354338167,1301.7570617694719,16.313193037595784,0.9824409034974542
5.00733562749382,0.5371336358034149,1192.8195869302033,15.094360210044744,0.9966848671886541
4.819620499095747,0.5184192029119744,1147.022623855311,18.71593964371173,0.988605630058762
5.2351719657056215,0.4537987349816408,1297.0073230396729,18.538242081450683,0.9891635583187456
4.976271750882684,0.4918352369086415,1120.9001195663436,35.061597290032374,0.9703880461420484
5.2767396463343985,0.49188434958871075,943.8166700379037,10.433960622633155,0.9931804241054504
5.162970201248892,0.462281167784685,1185.8949861770486,37.884472770947475,0.9921279204994884
4.960796979544939,0.5174596078001568,939.9220974461728,9.447775508215573,0.9870949350910108
4.969780883787634,0.49572755259833895,1002.2133614708761,9.666007666646893,0.9571948671047406
5.036184560630801,0.4716987258278279,1401.748674053256,21.946209662438548,0.9950789646672422
4.97531090995528,0.493022425090628,1252.8031058940135,14.637370127341935,0.9879479289621537
4.6498222875601565,0.5181321785119183,1102.827549295808,14.204339521088237,0.9936082293441543
5.355839458576809,0.45437412782540176,1109.4281327097647,23.766481447046775,0.9922348432314443
5.015183831672011,0.46105379018128767,1543.1836545282288,19.047714232218134,0.9679842630402427
5.335382543300104,0.5154396362909657,808.8546067686144,40.72463359073723,0.9890909349963006
5.044529876083965,0.4761296627497084,1670.5934681461752,5.22053482049016,0.9870459525839881
4.952201292495384,0.4520630921942535,2069.919023944894,20.43744283219909,0.9896502975072273
4.903742441390352,0.5106765892782477,921.7905578544012,13.057404073533966,0.9849199423196495
5.219620520861335,0.49365523965129204,1399.552865791417,31.191093004407684,0.979635776625634
4.8982026317273535,0.48055798709567155,1477.5820663967902,11.968376696114976,0.9920745519786963
5.453448543576061,0.503998905783877,986.1680561909486,27.772228931182973,0.9811234920761481
4.827925942958317,0.5072754611711174,1032.0030964385314,17.758193413346465,0.9902274728019823
4.892032895248469,0.5011659550815893,1283.8309452419385,21.492659183191456,0.98865985723926
5.380071222691492,0.49367899988774605,860.0631626699117,15.161488472644054,0.9887498792280051
5.288858853916093,0.5503579464104771,1114.3065080028794,6.069989620953061,0.9426019954833528
5.599684338723125,0.484897911220015,889.1694918428152,18.52827151343774,0.9825191106352642
4.349617362385913,0.5082521170690777,1489.2380763740334,34.15749473497469,0.9903471378270742
5.814245634470963,0.4523367942808889,1297.5942171232623,17.297105838139267,0.9844604355632446
5.182767073389154,0.49367207649479233,898.2680180979244,29.109192915494976,0.979590871042722
5.351870552051418,0.5046530767419878,1049.4224960893453,14.93647418481854,0.9848671988268614
5.251785376045158,0.47380339167091146,1044.9728785953753,20.437709520454476,0.9849515141956472
5.379353425350282,0.5036052289261699,1155.6222172668731,12.566929478881985,0.9780237800272243
4.953768320699889,0.43531836922890826,1474.1559078044747,16.9732841105971,0.99353389320684
5.457495801871373,0.521841941178607,757.6261629704001,10.327538111788384,0.9785157842460854
5.481626994320931,0.5113691171643401,1007.0496921077286,14.806043526859467,0.9842738470868262
4.8834395556684616,0.48817890443521095,1307.313815598457,23.974521091435303,0.9886070402029394
5.078156097348997,0.47240389814837996,1057.1033477908784,21.56363294033459,0.9896417011101579
5.019344794125526,0.48657816329044407,1289.6059225744923,7.4315177749699535,0.9862215773455234
5.0908125318019435,0.45749789895003456,1374.6259860026705,37.58879098288795,0.9847386848530695
5.09627380970033,0.5211870753927157,950.0188619482423,13.29099347405829,0.9947947612685417
4.948971802561071,0.48347109131902943,1167.5359950213544,14.407942584802406,0.9781218674099995
4.875579585604893,0.4751087337734163,1303.1419499819428,32.97321619566746,0.9934800882542607
5.222528094784714,0.5133538883396351,1114.5991370978106,19.268065542156627,0.9819019402470008
5.295927403705267,0.5130243946480056,1206.0373274105623,17.027962316910678,0.9801350704696854
4.963776070185364,0.4804236480150425,1179.278178652462,19.071617551822555,0.9940053836752445
5.372890524871095,0.5075793922505482,976.0820576381905,19.32553967609739,0.9885401302181087
4.81716820848073,0.502840678300837,1079.6114134224247,25.845814926671167,0.9807860601551966
5.287242770226108,0.4674694823618273,1093.0821001475333,15.670350076350047,0.9866093918792547
5.033862677228856,0.49955415505287837,1369.2040463687867,26.788171320629875,0.9783146355706079
4.990082448058914,0.4991895894794553,1046.212176842942,33.49496502838704,0.9944953903397707
5.324968491785068,0.48063752589784786,989.762477698086,38.4583525621134,0.9853711044670767
4.764796253967564,0.49237116473216785,1220.5412893956093,14.846043964208055,0.992323131479386
5.131461823218242,0.46928532324053945,1157.25240176761,22.751852857737237,0.9944609952788435
5.186172907855139,0.5097995050508118,921.8317213356692,11.155788384668506,0.9782126254227089
5.282532391189882,0.4636593237149381,1204.0962346187118,28.512220080880184,0.9870046586998935
5.088586444422426,0.4790405791010449,1084.3416521342212,31.573436974462396,0.9921789185320224
5.4383165557356445,0.5195774895447913,981.2766991301863,20.975402966109936,0.9894103723171832
5.2682901011174765,0.49510135859549964,1173.3588759322242,26.4888395776834,0.9899257611734841
5.446142129403377,0.4917059703754272,999.5002774053089,15.40389476776839,0.9818201729116812
5.29114343615208,0.4954417568956726,1435.198250137299,10.699559375827812,0.9801252157888461
5.453314534523464,0.4723660516328603,1329.0671437167812,24.24961628200802,0.9698300134949597
4.534466722374516,0.5154375917934542,960.8714908714485,20.469430435510468,0.9920157438052062
5.231828114776663,0.49928636443569063,1302.065586743839,8.607093058596526,0.9928473931806178
5.582464503924004,0.44600409800202406,1047.4386640491707,31.82666097147736,0.9565366526583498
4.845670668970625,0.5035337847565559,1340.628290217083,38.674122554145654,0.9859302967399162
4.848977408568914,0.5016107203431555,1484.0942935173168,24.442155878077575,0.9873978650887204
4.950852347397049,0.48071044837366667,1288.464868251512,18.590012055580225,0.9790359457634055
5.2947187047617925,0.47938984411887253,1297.6048156148506,12.909988379026563,0.9916372724770791
5.141289775617016,0.4722142826174815,1260.881011345495,21.94861004733143,0.9934155900245218
5.157776835536054,0.4616959333372439,986.1167841275939,25.792096070572384,0.9933446426392758
5.612343594160723,0.47564641572861965,1178.2487818274665,28.557815664273512,0.9934824139075543
4.8008945198900435,0.45902485633666995,1393.049447959599,26.088127447740415,0.9670847375838204
5.234919838726983,0.45147786666264267,1459.4548134935028,11.505644805552306,0.9950587336833407
4.7663534306465625,0.5152361271088057,1241.9321548835767,14.46225472323603,0.9651356186746536
5.061238775494326,0.5284828702577001,1012.3003946094312,33.182958443820645,0.9915359027406462
4.918022453545348,0.4833878056600042,1233.64665111665,11.372131688291557,0.9811716831406044
5.234274223058956,0.4824043045593797,1022.5865040353347,13.854160177380862,0.9892126712130754
5.324869145065529,0.475320015522092,1205.9378349588474,14.265194761900162,0.9903124698006605
5.368402735107148,0.4735128327658097,1256.6571568968793,12.509886549365328,0.989236613588379
5.0196010194987135,0.47801035006188897,1347.3012250041743,13.085249843013159,0.9929516804905988
5.158624679400554,0.5200596735141675,987.7132806383718,7.9044124019734685,0.9651352800460288
5.0968786318805765,0.47748499418671575,1327.534281998959,23.09840629213031,0.9931615772583063
5.120335173260568,0.45678089798498334,1118.608985203018,8.94801217301165,0.9863926463908328
5.367501967764262,0.4639069776007098,1253.8406741590036,13.81344289628667,0.9862010163196442
5.896333275779613,0.46984659537638535,943.6664016327176,15.183981059936505,0.9787636054091321
5.089678148255058,0.49613786819409567,1159.500042581328,14.561568127517122,0.9911532541943643
5.350126968101787,0.47725006615744187,1191.7419396467635,22.877007856704235,0.9966303668134219
4.790947515526754,0.5087914816959932,1041.389576301458,29.91164794143263,0.9959157281609423
4.927433579194607,0.4778069802414076,1516.917325254761,7.747609855606395,0.9994900356165332
5.098114224618026,0.4808287310033143,1489.143019776454,19.70118532639598,0.9988329506140693
5.01770319358478,0.4792599069541317,1123.6585487610662,27.257046324899093,0.9326263828086729
5.162710133224293,0.4749652084050783,1201.1737333072433,34.60294433000799,0.9789453615014473
5.008612320582144,0.4890804964410125,1175.0709180858746,19.337372313517353,0.9941814508574461
5.397118352103382,0.4589656872045171,1131.382912729956,9.711735830924857,0.981740263446174
5.212136818085352,0.4859205402809363,1212.8295893562367,40.79856997648145,0.9802196060103578
4.998348476154799,0.505688561804732,1032.0620861075517,13.957755572391605,0.9917571415042918
5.179591342397678,0.507666290489459,1129.8846162824598,36.41336920336367,0.9828030557432451
5.160742461974798,0.48614939974050314,970.4862771309615,18.922590551026055,0.9777866808551996
5.446951129208117,0.5116657921732374,966.4876112284536,5.516859191831666,0.9845456008970249
5.395917030219331,0.48889745755033653,930.5771284608489,27.960990147771152,0.9800307038629356
5.562307701117183,0.47171236594640437,1101.877433169887,41.67648567441988,0.9549561086248213
5.630532512703614,0.45921105699665293,901.7633825455786,42.55837203052819,0.9710956018660688
5.419992649601402,0.46892396260137587,1097.9955399858825,41.189368443836294,0.966875503949551
5.371584310818518,0.4528417102741527,1151.0974035397664,37.902760597569355,0.9928339245355624
4.892767373326473,0.4551322950353196,1383.2887349549062,3.747432971713697,0.9831037331594614
4.878139381894349,0.4534298473521251,1380.2370865203118,6.063966925964853,0.9825798653923826
4.931661913056826,0.5080702631814309,1346.473177930047,34.93982739764843,0.9970720007183707
5.146878587874128,0.5237117353323294,895.9497781251883,8.53641679763676,0.9991916721400311
5.1963902958897545,0.4517131886388947,1540.840816266292,33.614942672574365,0.928879570622314
5.1427758328477235,0.45145681849420866,1290.91723358113,31.576430870987334,0.9824227157177403
5.1595925613501965,0.45007168621366306,1498.093928465781,38.34164349670124,0.9748066424276438
4.801205814574853,0.5200515805634953,1068.1613473846933,10.715520426155862,0.9973408797636262
4.746548409772355,0.5098151033186838,1279.0626756360075,24.726449094754624,0.9959610191195373
4.661266886755263,0.5222983365977844,1199.5586407959734,30.264810974308766,0.9960327953384095
4.6278737905656415,0.5138931919968104,1237.9244200866956,8.260645558610841,0.9701799375667302
4.7668120329855475,0.5074690225812314,1253.0659304880664,30.44563984476973,0.994856508611719
4.931113499182976,0.49510403526672625,1289.4707425657257,24.752150344267463,0.9950163179616476
5.493065310103745,0.4901208590252275,1172.8699588163502,7.077720058195478,0.9762640651327681
5.637243504075626,0.4866885739356459,879.5636519564703,34.069643552828666,0.9808937632204039
5.308570502386664,0.4823548703445472,1127.7470058573124,30.24236475506527,0.9754225929825097
5.030422776500023,0.4565823080544748,1417.7380416814083,17.417144211516447,0.9924935886535666
5.323632431782681,0.489168249708518,1076.6056385234683,12.30765996379542,0.9791121603546764
5.359012270521849,0.4973007846812057,1095.3370122286176,8.391236256158603,0.9883508708467529
5.173132854324657,0.4457522086430056,1214.905905114155,33.29906611267423,0.9832043871491228
5.150544100804143,0.4951420363050766,1295.2544282141866,38.8221147270975,0.9565305784458698
4.372859125237114,0.502974745036125,1223.7661655734842,33.09173348626323,0.9876466760694537
5.013356672119274,0.5207593752798885,1385.0665133434395,17.842511671403678,0.9810493440064825
5.071732515713124,0.48903302367578644,1006.0663945059226,13.968451711659036,0.9937021207540159
5.230134583515222,0.4994449708169823,1016.8413031459635,10.581539218964611,0.9860979259922694
4.942350940875813,0.4906936441021627,1124.5204350647134,10.098200877786843,0.9817892458737906
4.8743350271566275,0.47107313119576166,1273.82326877995,25.76093831008774,0.993759036727715
4.965924049626438,0.47016428107598834,824.9631839092107,6.8913663095198,0.9898034521043518
5.259057265017709,0.49438876076540206,844.9337129839469,10.894749555805431,0.9868280002570387
5.252462011696961,0.48405486598064706,790.8663735466952,11.06071311929537,0.9860325659289677
5.486720614546587,0.5112532599686377,920.0775119737699,14.14152093708981,0.99384114225916
5.438057431983257,0.46946721122996626,1378.315064879511,24.74151394672857,0.9901833783226308
4.81609056259345,0.47934005741379343,1552.6220614421259,36.157182061874664,0.9789392804068183
4.855984731446652,0.436481730947121,1438.828824958661,22.40163239046511,0.9812439075580861
4.827102654153335,0.5092059488633801,893.5236793033915,10.243255916828998,0.9858358685808074
5.03110717125309,0.47891223365293883,1037.731301474511,16.68705002928538,0.9935338238655514
5.588816237605072,0.46559375584379364,1248.2762089315665,25.04589162389959,0.994478762590602
5.134608478874339,0.49554057273383784,1131.1343620361931,14.126019401409193,0.955658765674745
5.177911859310046,0.48514513411407667,1135.2877299082475,28.520498512301966,0.9839164056219529
5.336634418157577,0.48296664900691133,1042.134689773474,17.91389861076419,0.9865654313812124
5.491247357351816,0.47486198759925974,1037.730323006594,31.774540004859286,0.9901996200203669
5.197559852434254,0.5110164685783157,1054.8218529990224,36.34643513307223,0.9952421672766558
5.449317760610378,0.5011115070257487,846.04194176526,23.229278232829383,0.9927004139842548
5.662238193784943,0.49361161637581186,988.2898024571888,38.79283043403949,0.9939823615429157
4.977927304519173,0.5169806791351058,930.4974960709834,13.879062311068372,0.9853132153109204
5.330511876654385,0.5291320301416177,897.1698931679182,12.868685147520821,0.9960395549053277
5.019678308461576,0.49628694875939783,1047.8033381742769,14.502007848786274,0.9824670140091648
5.257121281739138,0.46663739996197307,1519.1260331335957,7.557750658732637,0.9836866604605153
5.119491931246126,0.46507979382226877,1572.9989379355206,8.862958049639206,0.9849997514381852
4.71162072944963,0.4999306134892519,1208.0574011535145,26.38075657319521,0.9916913390757687
4.548137534844475,0.49429679300260254,1133.6153168917494,10.062332244607724,0.985812318613865
4.593267161680406,0.49225526953426146,1106.7631609943412,10.91914564361348,0.9859786808992069
5.149152798482895,0.4958431686683253,1089.337017077068,29.75761813038223,0.9855482649936499
5.2271033478495905,0.49318848645775754,1157.7994394016926,33.43392466112806,0.9871750581801834
5.057875783597558,0.4899559926384755,1026.4733923223328,31.304695678711894,0.985267514780569
4.983540867415845,0.49106353512545264,1004.3912715103882,34.50559834887393,0.9733328701777625
5.219509762760466,0.49979481264232567,1138.930116504677,8.291146015648225,0.991156018558762
5.372133407976063,0.49489274970397046,945.0914343641539,22.10372088475488,0.9711384444847608
5.217598929460453,0.47270709158415675,1144.5764349027943,25.84905483458417,0.9872847162436466
5.789018941411414,0.4538401025723523,1025.7537952836449,19.677825936632026,0.9689838351307904
4.486222334541619,0.5039031852663042,1249.1604643413264,16.75693888082329,0.9938136868385106
4.764351283829096,0.488973456579924,1449.2476625650936,18.97850802013787,0.9954238228763109
5.529455980073935,0.5106529275146457,924.0604674259316,18.389010313007404,0.9965487506294554
5.13639122864984,0.47594858174093463,1496.6796370330512,19.760099077888803,0.9981709065718702
5.186343688541061,0.46885287149070987,1358.9228314608597,22.99166954081038,0.9971718712718795
4.943267919642713,0.48842557964120503,1117.2426214254426,9.868101802860595,0.9959609893532525
5.172071750407184,0.5029026149493458,1182.0923854483901,43.58782752563488,0.9519006194628398
5.4942854644476,0.48558377276664416,1009.3714640433977,40.423429913679094,0.9735925390164685
5.698031509971692,0.4849311035721125,1083.9568455508813,39.91133966937606,0.9809090939953761
5.024883648834982,0.4300466594979868,1417.982374295535,9.007184788214042,0.9794446867190053
5.237956030976562,0.42939364092877674,1280.0843859154343,8.931671236867915,0.9752813306999664
4.638313225636569,0.5223423197113995,948.3443208971605,14.754694479537845,0.98903559966672
5.23889772612144,0.49576858994298817,1201.9018835496609,9.437284709915483,0.996080263193193
4.965317195700281,0.5147148328431145,960.3846718993445,24.014560638482397,0.9679078204312026
5.4046977817036055,0.4988658864034155,922.656264464555,14.6852320188223,0.987581690211313
5.133030221965515,0.5112021517123985,960.4449763375885,14.96855435436828,0.9966311564740087
5.006524235315768,0.48398029144578486,1142.6221980074463,18.975189966639363,0.9634394370878714
5.437537072557096,0.48705204507340943,1106.3828781869252,22.811007982708027,0.9960847504918373
5.535685709018019,0.48052554517275925,1193.8275854482076,15.969963137975796,0.992257571527191
5.432092655613584,0.47996504395143813,1191.1111519747749,5.33592416277393,0.9678632126306808
4.931275732342431,0.4959344152336224,1077.9745461691332,37.29266083407082,0.9971198438230185
4.97274602671676,0.4687190974301415,1390.0071041018196,19.199506161126433,0.9719018534266076
4.970229165932122,0.47682654656785695,1310.3167961000925,28.219696278109527,0.9809281816485937
4.823921488815955,0.49859017654232185,1438.8744091531426,6.724267559787116,0.9900752483457336
4.644943534925913,0.5099878411197409,945.9020100656383,27.292072960495794,0.9922076893192182
5.427256185255788,0.4489306249505441,1776.5469559986304,39.64199205004183,0.9803601254370975
4.941730699633079,0.4703726731281052,1515.4680565888204,39.869804600228875,0.9811235169915132
5.309537658083403,0.46554228153646987,1636.141836993846,29.31789604675168,0.9683156351836396
5.284105940956499,0.45419825120484764,1592.7299277667134,27.77643371195798,0.9707774310718564
5.182624682833113,0.4547608713783361,1563.2854403106326,24.150300894073347,0.9837508640345988
5.170380501675093,0.506106592660662,1001.5569573589896,26.210484096170784,0.9824793941367082
5.749788233678476,0.49957248514020525,898.1131497900859,5.459656505596752,0.9819154002471238
5.4428314336013255,0.4738273096176609,1067.3167770658658,29.325692748655502,0.9892623841831958
4.72796275841388,0.49310626434046706,1289.354182506792,15.311750827351899,0.9909867030405833
4.88585158530682,0.5099941301720021,1452.1615752778614,16.3545391003667,0.9921369302590192
5.220496218801521,0.48270294474132336,1044.4762872212862,25.37629132618609,0.9904860714730735
5.033550772293598,0.46422114716570667,1541.4396316199445,9.187926787594751,0.9935844814765094
5.140452055263223,0.4463310304092338,1258.7907873875745,22.334478401748154,0.9912572064955839
5.293347341322036,0.45417706947238234,1120.537922279452,15.862018239059813,0.992627092729843
5.342025936218275,0.5127415882632744,1118.8445903448921,19.684362466134967,0.9829785335600558
5.142595336298015,0.46008414426434646,1017.1382791809139,18.445097173807177,0.9908917101322596
4.631528249912205,0.49826391528501474,1078.0143970455968,17.84102005798362,0.9778893282508617
4.945089250136768,0.5396915851559779,1111.29778191856,10.864455357832549,0.9876343256237149
4.657637986807028,0.5107092437194578,1213.6609678596114,21.09819461725963,0.9849118495362303
5.344571754349425,0.49870123598935423,1062.1292834968326,23.247318566778755,0.9893125690611282
4.926961788581705,0.48089031557455386,1548.8557006032684,16.641690327995235,0.9772948378190374
5.099112244980373,0.49327144412787066,1014.693860352145,17.691898399450935,0.9816857824004779
5.208668680110199,0.46540403797006974,1283.8127394600547,33.7094412067242,0.9695939539730761
5.290855679804699,0.47554011716417643,1532.4809771956618,32.614144155463684,0.9717738384527337
4.434808032079449,0.46100133036577084,1691.8974438130626,23.86139633567923,0.9913660182205184
4.589410850262072,0.4834471255480309,1206.7911463042196,19.365368664577748,0.9779940500280827
4.459409917239954,0.48098153674694144,1207.8461790564113,20.245762536187282,0.9754054898537899
5.602651187692138,0.5124707982999349,1096.62133249765,28.0472600768396,0.9874171214093413
5.266635122878593,0.5017735378230034,990.1895429426002,21.320595195827234,0.97591530963616
4.809753400351767,0.5040736196791076,1221.797698292242,21.432149638844294,0.9913512514960907
5.447703874034018,0.46271561201166594,1279.8562289070303,10.894981756429086,0.9742335652215887
5.023264351308871,0.4949750738611681,970.8248960560117,18.058351439970757,0.9927533165250046
4.9393849063108055,0.50899099662432,1152.9341924269822,20.856702813012998,0.9823689323657543
5.29824740643883,0.47194628568944025,1117.7431658088217,14.262040831274769,0.9940571506971684
4.845776626571309,0.495028538934291,1159.4304550387333,24.30774784711003,0.990567225909827
4.843735070838055,0.48637452765222666,1503.6272630873034,12.804923739863131,0.983681212742819
5.061398386354576,0.47777910044704386,1206.8544196461933,10.646576808831382,0.9852867296309766
5.009803359376341,0.4714297871467317,1569.7764803588354,17.68283021349907,0.987397135628101
4.598622572035444,0.4657823771083116,1515.8648734487876,20.69198486033787,0.9837208192714776
5.358339419397117,0.4903934664309222,1141.0837721826651,16.69144510226049,0.99224251225016
4.780272539081498,0.4928840207033543,1103.8109976062046,13.802441346635874,0.9943362810296292
5.2952693897264425,0.49917987324154867,1148.86169321581,17.20915535405131,0.9979051401942407
4.791781518246484,0.4989238382930395,1041.1009630632088,15.109669537516277,0.9938398449050316
5.387646986139429,0.4805349497685114,1225.5530473195183,10.778292843922681,0.9737019134149187
5.090087680347318,0.46045494044041624,1226.479913099595,21.420084099572858,0.9956586114321527
4.767452418850642,0.47770207235052026,1321.2316392385194,24.91647857696451,0.9936968887149358
5.2206593199216496,0.46944088988000254,1572.3143200577454,29.415641385517326,0.9970409955082615
5.268322330621852,0.4583792982790515,1055.9967080077013,9.279775341808168,0.9605533521785474
5.220634040904943,0.46083645036404974,1117.5959684869442,8.109995544749793,0.9676933512733128
4.983326298606334,0.4728025285073547,1328.6031701928991,17.856581802584138,0.9805406297118752
4.863117581823381,0.5290119056720922,844.258807223755,11.929032866843919,0.9925066894761743
4.9193064173429,0.49557570369657233,1244.2134972968965,24.167668195263843,0.9941534838601016
5.054683930512613,0.4942173582123527,1211.906207770429,22.98827593247604,0.9921582304302342
5.447522377835924,0.4618534895226893,1301.2036268155616,16.573645455418994,0.9794203547532059
4.991810902655095,0.5093743201355131,1086.0526848533398,28.322408355452,0.9930049973717089
4.889286463654942,0.5017581086830157,1145.4443913808789,16.999809787215074,0.9848839578199562
5.554141523326947,0.47627174343292106,1104.5948455590622,15.04664146412449,0.9928913643252352
5.27235188422456,0.4645102226388563,1298.131854722789,9.577730092197978,0.96990237067953
4.989434104398088,0.4760025163031473,1424.8871620288714,43.502695943252675,0.9919269559588587
5.231185278780759,0.5004636831664063,989.4205033268069,39.207311959539204,0.9654024676432844
4.815992737328048,0.5131581242192941,1187.1909108808586,9.332760922402416,0.9980611508706956
